medicalstore_id,warehouse_id,quantity,inTime,outTime,identity,imc,states
622f88c6fc13ae1b940002f8,622f88c6fc13ae1b940002f7,8772,1623971769,1625958969,9538002067858815,01764647,Nagaland
622f88c6fc13ae1b940002fb,622f88c6fc13ae1b940002fa,1919,1633020906,1634748906,4667931147207276,28797074,Assam
622f88c6fc13ae1b940002fe,622f88c6fc13ae1b940002fd,5641,1625388447,1626252447,6004199968960176,99579216,Andhra Pradesh
622f88c6fc13ae1b94000301,622f88c6fc13ae1b94000300,8545,1631671858,1633140658,1617284444419137,64180891,Lakshadweep
622f88c6fc13ae1b94000304,622f88c6fc13ae1b94000303,3188,1642251984,1644584784,4220910231285967,74839005,Goa
622f88c6fc13ae1b94000307,622f88c6fc13ae1b94000306,3444,1643179579,1644389179,4059788307852883,10925030,Kerala
622f88c6fc13ae1b9400030a,622f88c6fc13ae1b94000309,1717,1619758166,1621140566,6841203803969081,86918862,Uttar Pradesh
622f88c6fc13ae1b9400030d,622f88c6fc13ae1b9400030c,2600,1617530434,1618308034,3997093047314124,90275786,Puducherry
622f88c6fc13ae1b94000310,622f88c6fc13ae1b9400030f,4695,1626648347,1629240347,6117303844145804,17764585,Tripura
622f88c6fc13ae1b94000313,622f88c6fc13ae1b94000312,5326,1630869186,1631041986,9541930185791145,11489824,Bihar
622f88c6fc13ae1b94000316,622f88c6fc13ae1b94000315,1974,1633500810,1634969610,1267903977650680,73816170,West Bengal
622f88c6fc13ae1b94000319,622f88c6fc13ae1b94000318,3072,1645485714,1646608914,0600053538218728,42597636,Jharkhand
622f88c6fc13ae1b9400031c,622f88c6fc13ae1b9400031b,5813,1627665312,1627924512,5237700724766565,97169358,Chhattisgarh
622f88c6fc13ae1b9400031f,622f88c6fc13ae1b9400031e,7000,1647544453,1649445253,0728867573958305,45872476,Assam
622f88c6fc13ae1b94000322,622f88c6fc13ae1b94000321,3865,1639449974,1640573174,8618017164546435,38247955,Bihar
622f88c6fc13ae1b94000325,622f88c6fc13ae1b94000324,5059,1626595132,1629187132,4543868505857700,57908910,Uttar Pradesh
622f88c6fc13ae1b94000328,622f88c6fc13ae1b94000327,4993,1619913587,1620345587,2751524858326987,54035654,Meghalaya
622f88c6fc13ae1b9400032b,622f88c6fc13ae1b9400032a,1886,1623948572,1625244572,6179349635165865,24376527,Daman and Diu
622f88c6fc13ae1b9400032e,622f88c6fc13ae1b9400032d,1966,1648269738,1648701738,2547450374724280,00755376,Andaman and Nicobar
622f88c6fc13ae1b94000331,622f88c6fc13ae1b94000330,3492,1623112671,1624840671,5925918698559653,54158910,Haryana
622f88c6fc13ae1b94000334,622f88c6fc13ae1b94000333,8176,1641675517,1644267517,5116944846832662,45626812,Arunachal Pradesh
622f88c6fc13ae1b94000337,622f88c6fc13ae1b94000336,4287,1641844430,1642276430,9612938375058763,84269637,Tamil Nadu
622f88c6fc13ae1b9400033a,622f88c6fc13ae1b94000339,4214,1618547145,1621139145,1114633967355085,34704167,Sikkim
622f88c6fc13ae1b9400033d,622f88c6fc13ae1b9400033c,3026,1632345399,1633209399,1797759322267391,30802963,Uttarakhand
622f88c6fc13ae1b94000340,622f88c6fc13ae1b9400033f,326,1617046566,1618947366,0576739933490040,41143860,Bihar
622f88c6fc13ae1b94000343,622f88c6fc13ae1b94000342,6788,1622750727,1624997127,8838511424926198,69251432,Meghalaya
622f88c6fc13ae1b94000346,622f88c6fc13ae1b94000345,3025,1640670747,1642657947,9714813001165214,15017146,Himachal Pradesh
622f88c6fc13ae1b94000349,622f88c6fc13ae1b94000348,379,1630962422,1631135222,9665357238932608,25374870,Chandigarh
622f88c6fc13ae1b9400034c,622f88c6fc13ae1b9400034b,6446,1624883827,1627475827,0044879328007890,44354787,Assam
622f88c6fc13ae1b9400034f,622f88c6fc13ae1b9400034e,9700,1646220703,1648207903,8794294324279678,15532576,Arunachal Pradesh
622f88c6fc13ae1b94000352,622f88c6fc13ae1b94000351,5052,1627661384,1628611784,6434529979664575,58160362,Gujarat
622f88c6fc13ae1b94000355,622f88c6fc13ae1b94000354,291,1619677859,1620109859,9673898924795907,25603315,Gujarat
622f88c6fc13ae1b94000358,622f88c6fc13ae1b94000357,3251,1639923865,1642256665,7397529027099475,80090970,Punjab
622f88c6fc13ae1b9400035b,622f88c6fc13ae1b9400035a,3992,1641856018,1642460818,4252355818191038,08477346,Punjab
622f88c6fc13ae1b9400035e,622f88c6fc13ae1b9400035d,9450,1639403547,1640526747,7364206443009198,30962683,Himachal Pradesh
622f88c6fc13ae1b94000361,622f88c6fc13ae1b94000360,2100,1647249625,1647595225,7589221451064306,21801723,Tamil Nadu
622f88c6fc13ae1b94000364,622f88c6fc13ae1b94000363,465,1633228353,1635388353,5658303697424355,63930365,Sikkim
622f88c6fc13ae1b94000367,622f88c6fc13ae1b94000366,6571,1640748774,1642476774,5748501554918634,37646664,Punjab
622f88c6fc13ae1b9400036a,622f88c6fc13ae1b94000369,1002,1646053984,1647781984,4300330440964640,97062541,Madhya Pradesh
622f88c6fc13ae1b9400036d,622f88c6fc13ae1b9400036c,7291,1649044093,1649994493,3015377992615403,69515933,Lakshadweep
622f88c6fc13ae1b94000370,622f88c6fc13ae1b9400036f,5332,1627338716,1629844316,2221865930451808,61291360,Madhya Pradesh
622f88c6fc13ae1b94000373,622f88c6fc13ae1b94000372,2306,1618221230,1618394030,6290849582835431,94402001,Uttarakhand
622f88c6fc13ae1b94000376,622f88c6fc13ae1b94000375,3985,1640692779,1641988779,2265649592752970,55779792,Nagaland
622f88c6fc13ae1b94000379,622f88c6fc13ae1b94000378,8868,1633368651,1635960651,1300024582672673,22653358,Gujarat
622f88c6fc13ae1b9400037c,622f88c6fc13ae1b9400037b,6061,1637747555,1639821155,2056229168786157,04555819,Andhra Pradesh
622f88c6fc13ae1b9400037f,622f88c6fc13ae1b9400037e,3127,1630542716,1631752316,6458361121576811,67583101,Daman and Diu
622f88c6fc13ae1b94000382,622f88c6fc13ae1b94000381,2629,1639498504,1640535304,4242159234987908,60340931,Uttar Pradesh
622f88c6fc13ae1b94000385,622f88c6fc13ae1b94000384,4744,1647941229,1650446829,3894503970757437,25546536,Madhya Pradesh
622f88c6fc13ae1b94000388,622f88c6fc13ae1b94000387,6329,1642761957,1643107557,4096197050551495,89539535,Daman and Diu
622f88c6fc13ae1b9400038b,622f88c6fc13ae1b9400038a,6199,1646339319,1646771319,9344426520893208,99620784,Arunachal Pradesh
622f88c6fc13ae1b9400038e,622f88c6fc13ae1b9400038d,902,1633021304,1633712504,3630000813311318,04244278,Haryana
622f88c6fc13ae1b94000391,622f88c6fc13ae1b94000390,5260,1619668115,1621136915,0658452268900462,20791685,West Bengal
622f88c6fc13ae1b94000394,622f88c6fc13ae1b94000393,8384,1634165228,1634510828,3089538144089720,08146587,Karnataka
622f88c6fc13ae1b94000397,622f88c6fc13ae1b94000396,7924,1622971118,1623230318,5389966440703971,67361960,Kerala
622f88c6fc13ae1b9400039a,622f88c6fc13ae1b94000399,670,1628986938,1631406138,1085427816446860,51235960,Goa
622f88c6fc13ae1b9400039d,622f88c6fc13ae1b9400039c,3888,1624120426,1625070826,5602525009116142,02445979,Andaman and Nicobar
622f88c6fc13ae1b940003a0,622f88c6fc13ae1b9400039f,8112,1620982302,1623315102,0327986635727842,31755399,Rajasthan
622f88c6fc13ae1b940003a3,622f88c6fc13ae1b940003a2,8118,1632524963,1633043363,8723371818130550,40114455,Sikkim
622f88c6fc13ae1b940003a6,622f88c6fc13ae1b940003a5,3338,1633526689,1636032289,8387647732279660,51705333,Puducherry
622f88c6fc13ae1b940003a9,622f88c6fc13ae1b940003a8,4244,1625445302,1628037302,2463391992913092,04734565,Kerala
622f88c6fc13ae1b940003ac,622f88c6fc13ae1b940003ab,6328,1631809203,1633450803,3244941971828474,52104334,Haryana
622f88c6fc13ae1b940003af,622f88c6fc13ae1b940003ae,6585,1633954593,1634559393,5944605742039489,10901480,Rajasthan
622f88c6fc13ae1b940003b2,622f88c6fc13ae1b940003b1,2180,1618027415,1619409815,5996720028155873,61702546,Uttar Pradesh
622f88c6fc13ae1b940003b5,622f88c6fc13ae1b940003b4,2119,1633323227,1634360027,5182581521649151,59429924,Sikkim
622f88c6fc13ae1b940003b8,622f88c6fc13ae1b940003b7,845,1625551380,1625724180,6187990099168320,84453914,Uttar Pradesh
622f88c6fc13ae1b940003bb,622f88c6fc13ae1b940003ba,2474,1637044489,1639636489,5240703175808709,29944491,Orissa
622f88c6fc13ae1b940003be,622f88c6fc13ae1b940003bd,1036,1624432637,1625987837,2753956033280798,41973751,Manipur
622f88c6fc13ae1b940003c1,622f88c6fc13ae1b940003c0,1078,1634003557,1634435557,5155481665699918,45369760,Arunachal Pradesh
622f88c6fc13ae1b940003c4,622f88c6fc13ae1b940003c3,5913,1641478416,1643897616,5363927701735965,58471198,Goa
622f88c6fc13ae1b940003c7,622f88c6fc13ae1b940003c6,8760,1644007666,1644612466,6990827500938806,55680239,Puducherry
622f88c6fc13ae1b940003ca,622f88c6fc13ae1b940003c9,4194,1618648006,1621240006,7020173643548479,72634866,Karnataka
622f88c6fc13ae1b940003cd,622f88c6fc13ae1b940003cc,2930,1630316488,1632390088,8655023926107376,45449445,Andaman and Nicobar
622f88c6fc13ae1b940003d0,622f88c6fc13ae1b940003cf,7514,1626169446,1628329446,5096092643238085,71095409,Rajasthan
622f88c6fc13ae1b940003d3,622f88c6fc13ae1b940003d2,5373,1627935054,1630181454,4210706332704433,39417578,Dadra and Nagar Haveli
622f88c6fc13ae1b940003d6,622f88c6fc13ae1b940003d5,6490,1639988730,1640593530,4185056006137193,71917604,Rajasthan
622f88c6fc13ae1b940003d9,622f88c6fc13ae1b940003d8,3467,1619935256,1621058456,2021492871804605,27075256,Uttar Pradesh
622f88c6fc13ae1b940003dc,622f88c6fc13ae1b940003db,6893,1638397266,1638829266,9893906720695563,16775533,Lakshadweep
622f88c6fc13ae1b940003df,622f88c6fc13ae1b940003de,5814,1638862020,1639294020,5753119401447393,04386905,Assam
622f88c6fc13ae1b940003e2,622f88c6fc13ae1b940003e1,8032,1636521202,1637212402,4798660840927194,42620033,Chandigarh
622f88c6fc13ae1b940003e5,622f88c6fc13ae1b940003e4,1559,1619524688,1621771088,0432777027199006,89645175,Daman and Diu
622f88c6fc13ae1b940003e8,622f88c6fc13ae1b940003e7,164,1648003402,1648953802,6847433185207085,12604561,Madhya Pradesh
622f88c6fc13ae1b940003eb,622f88c6fc13ae1b940003ea,3501,1632030245,1634103845,7854480918303178,31893292,Andaman and Nicobar
622f88c6fc13ae1b940003ee,622f88c6fc13ae1b940003ed,173,1639948202,1642367402,1004992694697686,60610018,Chandigarh
622f88c6fc13ae1b940003f1,622f88c6fc13ae1b940003f0,6448,1626467158,1627244758,6277008124541958,71414109,Nagaland
622f88c6fc13ae1b940003f4,622f88c6fc13ae1b940003f3,2944,1630052676,1632385476,0940204363720738,32610548,Kerala
622f88c6fc13ae1b940003f7,622f88c6fc13ae1b940003f6,1762,1627285597,1629531997,1626578594560007,38837715,Arunachal Pradesh
622f88c6fc13ae1b940003fa,622f88c6fc13ae1b940003f9,4360,1622172731,1624246331,8162555847595609,69499368,Dadra and Nagar Haveli
622f88c6fc13ae1b940003fd,622f88c6fc13ae1b940003fc,7099,1634429399,1635034199,6655734648684569,54922707,Sikkim
622f88c6fc13ae1b94000400,622f88c6fc13ae1b940003ff,3764,1618293578,1620194378,4164302734348307,32939925,Himachal Pradesh
622f88c6fc13ae1b94000403,622f88c6fc13ae1b94000402,2728,1617476272,1619636272,7801267007179959,52390972,Lakshadweep
622f88c6fc13ae1b94000406,622f88c6fc13ae1b94000405,7786,1638074392,1638938392,0316673390677949,18218499,Kerala
622f88c6fc13ae1b94000409,622f88c6fc13ae1b94000408,6289,1629435779,1630645379,8580598046509714,76519405,Orissa
622f88c6fc13ae1b9400040c,622f88c6fc13ae1b9400040b,305,1621824288,1621910688,5622903673421295,98150395,Punjab
622f88c6fc13ae1b9400040f,622f88c6fc13ae1b9400040e,7828,1640355082,1640614282,3615162791360266,17824215,Maharashtra
622f88c6fc13ae1b94000412,622f88c6fc13ae1b94000411,6864,1625268598,1626046198,3065823283293436,27360714,Arunachal Pradesh
622f88c6fc13ae1b94000415,622f88c6fc13ae1b94000414,9719,1627294428,1628590428,6910251412241663,21746821,Bihar
622f88c6fc13ae1b94000418,622f88c6fc13ae1b94000417,365,1639282722,1641097122,5954007711328654,85873684,Jammu and Kashmir
622f88c6fc13ae1b9400041b,622f88c6fc13ae1b9400041a,6940,1629085596,1629603996,2242374029528359,61366822,Uttarakhand
622f88c6fc13ae1b9400041e,622f88c6fc13ae1b9400041d,3975,1622692957,1623816157,7722128265068712,45386368,Sikkim
622f88c6fc13ae1b94000421,622f88c6fc13ae1b94000420,3532,1631082933,1632465333,6760433545958644,90652273,Puducherry
622f88c6fc13ae1b94000424,622f88c6fc13ae1b94000423,9834,1646673761,1647451361,0382942952178808,26210014,Kerala
622f88c6fc13ae1b94000427,622f88c6fc13ae1b94000426,8294,1636026736,1636631536,2041659839205960,02106220,Telangana
622f88c6fc13ae1b9400042a,622f88c6fc13ae1b94000429,6358,1625800272,1627960272,2308902968049559,03428931,Tripura
622f88c6fc13ae1b9400042d,622f88c6fc13ae1b9400042c,3292,1645776191,1647590591,3226975819426114,40977190,Jharkhand
622f88c6fc13ae1b94000430,622f88c6fc13ae1b9400042f,7723,1618478591,1619342591,2826209403994986,79100294,Rajasthan
622f88c6fc13ae1b94000433,622f88c6fc13ae1b94000432,7176,1632844451,1635004451,2718564631943325,87708149,Tamil Nadu
622f88c6fc13ae1b94000436,622f88c6fc13ae1b94000435,9878,1643971384,1644316984,9538828560766052,86832200,Sikkim
622f88c6fc13ae1b94000439,622f88c6fc13ae1b94000438,8667,1626326639,1628573039,5135901390867967,07244632,Andhra Pradesh
622f88c6fc13ae1b9400043c,622f88c6fc13ae1b9400043b,7510,1636513740,1637291340,0063051226780127,79945369,Goa
622f88c6fc13ae1b9400043f,622f88c6fc13ae1b9400043e,1769,1648149687,1649359287,4093157439633317,77315577,West Bengal
622f88c6fc13ae1b94000442,622f88c6fc13ae1b94000441,3013,1622617037,1622962637,4506734411202496,69598256,Uttarakhand
622f88c6fc13ae1b94000445,622f88c6fc13ae1b94000444,6599,1637952040,1640198440,7835014372155041,04708437,Andhra Pradesh
622f88c6fc13ae1b94000448,622f88c6fc13ae1b94000447,7642,1633998573,1634257773,7195991555207116,04582293,Karnataka
622f88c6fc13ae1b9400044b,622f88c6fc13ae1b9400044a,138,1636985594,1639145594,0880128647588853,41439755,Delhi
622f88c6fc13ae1b9400044e,622f88c6fc13ae1b9400044d,3493,1619525727,1621685727,0328788628708231,10293569,Lakshadweep
622f88c6fc13ae1b94000451,622f88c6fc13ae1b94000450,3129,1618818566,1621410566,3376267295729603,78322322,Lakshadweep
622f88c6fc13ae1b94000454,622f88c6fc13ae1b94000453,8878,1634770615,1635289015,9047569428863042,57810576,Arunachal Pradesh
622f88c6fc13ae1b94000457,622f88c6fc13ae1b94000456,6810,1645560581,1647115781,4707937867543387,24716036,Jammu and Kashmir
622f88c6fc13ae1b9400045a,622f88c6fc13ae1b94000459,443,1632120534,1632206934,9833152289498276,26698951,Sikkim
622f88c6fc13ae1b9400045d,622f88c6fc13ae1b9400045c,7492,1632905604,1633251204,8964261152516135,34060196,Andhra Pradesh
622f88c6fc13ae1b94000460,622f88c6fc13ae1b9400045f,3488,1631781481,1632472681,1283409387857842,93300272,Orissa
622f88c6fc13ae1b94000463,622f88c6fc13ae1b94000462,1312,1633228088,1633487288,0187050665816567,00492902,Dadra and Nagar Haveli
622f88c6fc13ae1b94000466,622f88c6fc13ae1b94000465,812,1624818444,1625855244,9258150923637529,61027588,Tripura
622f88c6fc13ae1b94000469,622f88c6fc13ae1b94000468,8478,1632653422,1634554222,7315935851585344,09566727,Himachal Pradesh
622f88c6fc13ae1b9400046c,622f88c6fc13ae1b9400046b,4212,1639404924,1641564924,9257277499679414,69703611,Punjab
622f88c6fc13ae1b9400046f,622f88c6fc13ae1b9400046e,4368,1626181375,1626440575,1985112864378694,98363828,Arunachal Pradesh
622f88c6fc13ae1b94000472,622f88c6fc13ae1b94000471,3810,1639942196,1640892596,9845120589019830,97872884,Goa
622f88c6fc13ae1b94000475,622f88c6fc13ae1b94000474,7515,1629562326,1631117526,8841993623883895,57636466,Uttar Pradesh
622f88c6fc13ae1b94000478,622f88c6fc13ae1b94000477,1424,1632629810,1633925810,9382313535978937,51248451,Puducherry
622f88c6fc13ae1b9400047b,622f88c6fc13ae1b9400047a,591,1621540553,1623095753,3344858434759922,69811118,Karnataka
622f88c6fc13ae1b9400047e,622f88c6fc13ae1b9400047d,3585,1625128291,1626251491,8702594329209186,36652282,Orissa
622f88c6fc13ae1b94000481,622f88c6fc13ae1b94000480,5222,1627490948,1629218948,1460537501122791,04534454,Andaman and Nicobar
622f88c6fc13ae1b94000484,622f88c6fc13ae1b94000483,1229,1644815519,1646111519,1372559529773601,12878063,Maharashtra
622f88c6fc13ae1b94000487,622f88c6fc13ae1b94000486,6227,1639681162,1640977162,0453660726673938,22773848,Delhi
622f88c6fc13ae1b9400048a,622f88c6fc13ae1b94000489,7165,1635630074,1636148474,3033295318281806,87680029,Chhattisgarh
622f88c6fc13ae1b9400048d,622f88c6fc13ae1b9400048c,8274,1647903859,1648163059,9851923813403944,08335850,Karnataka
622f88c6fc13ae1b94000490,622f88c6fc13ae1b9400048f,4237,1620556273,1622370673,5586460892637487,82371895,Andhra Pradesh
622f88c6fc13ae1b94000493,622f88c6fc13ae1b94000492,3908,1633108014,1633194414,7279613948628926,43358968,Manipur
622f88c6fc13ae1b94000496,622f88c6fc13ae1b94000495,8497,1632998271,1633171071,8876898508963967,46562742,Arunachal Pradesh
622f88c6fc13ae1b94000499,622f88c6fc13ae1b94000498,941,1622302122,1624030122,1842923390011910,80860727,Punjab
622f88c6fc13ae1b9400049c,622f88c6fc13ae1b9400049b,1951,1644063483,1646223483,3136107550856473,93458751,Delhi
622f88c6fc13ae1b9400049f,622f88c6fc13ae1b9400049e,9443,1644264989,1644524189,5160956294220226,85874124,Karnataka
622f88c6fc13ae1b940004a2,622f88c6fc13ae1b940004a1,7231,1624836221,1626132221,1441868057934157,24083685,Punjab
622f88c6fc13ae1b940004a5,622f88c6fc13ae1b940004a4,3045,1641212787,1643804787,0864792102881330,76180140,Puducherry
622f88c6fc13ae1b940004a8,622f88c6fc13ae1b940004a7,7976,1633530397,1633962397,8028552308472875,13895222,Lakshadweep
622f88c6fc13ae1b940004ab,622f88c6fc13ae1b940004aa,8350,1636280224,1637403424,8078217558385644,34968008,Jammu and Kashmir
622f88c6fc13ae1b940004ae,622f88c6fc13ae1b940004ad,6224,1618821954,1620549954,2726829625915755,05306245,Tripura
622f88c6fc13ae1b940004b1,622f88c6fc13ae1b940004b0,7725,1643045836,1645033036,8271366644707222,74190993,Maharashtra
622f88c6fc13ae1b940004b4,622f88c6fc13ae1b940004b3,110,1630633493,1632966293,5957900099518114,60303246,Manipur
622f88c6fc13ae1b940004b7,622f88c6fc13ae1b940004b6,898,1635803592,1636926792,9585967038799100,84230725,Uttar Pradesh
622f88c6fc13ae1b940004ba,622f88c6fc13ae1b940004b9,7274,1625352307,1627080307,0288004337711715,27271178,Tamil Nadu
622f88c6fc13ae1b940004bd,622f88c6fc13ae1b940004bc,4779,1633692172,1635247372,2997730709462277,00567815,Daman and Diu
622f88c6fc13ae1b940004c0,622f88c6fc13ae1b940004bf,316,1621768456,1624101256,7817226523799895,06362976,Manipur
622f88c6fc13ae1b940004c3,622f88c6fc13ae1b940004c2,2939,1629652727,1631035127,2782891630754132,94330090,Andaman and Nicobar
622f88c6fc13ae1b940004c6,622f88c6fc13ae1b940004c5,5868,1630528434,1631478834,2363558085038687,71484221,Jammu and Kashmir
622f88c6fc13ae1b940004c9,622f88c6fc13ae1b940004c8,1516,1633485726,1635040926,5588736873124719,27761967,Punjab
622f88c6fc13ae1b940004cc,622f88c6fc13ae1b940004cb,928,1622585961,1625005161,5766108475434385,13392806,Mizoram
622f88c6fc13ae1b940004cf,622f88c6fc13ae1b940004ce,6815,1637341730,1638551330,1554605707737555,14571145,Lakshadweep
622f88c6fc13ae1b940004d2,622f88c6fc13ae1b940004d1,3217,1641505070,1643578670,8915073458203638,22254101,Andhra Pradesh
622f88c6fc13ae1b940004d5,622f88c6fc13ae1b940004d4,9349,1646795325,1648609725,3987466729237359,88077572,Punjab
622f88c6fc13ae1b940004d8,622f88c6fc13ae1b940004d7,4045,1634952205,1635470605,3473884705718582,79203070,Nagaland
622f88c6fc13ae1b940004db,622f88c6fc13ae1b940004da,3679,1617809485,1618932685,0779550172473986,45772500,Puducherry
622f88c6fc13ae1b940004de,622f88c6fc13ae1b940004dd,3816,1636035008,1637417408,9465374914281296,90338262,Manipur
622f88c6fc13ae1b940004e1,622f88c6fc13ae1b940004e0,8328,1647193543,1647711943,7071388347500317,98555712,Telangana
622f88c6fc13ae1b940004e4,622f88c6fc13ae1b940004e3,6660,1621282753,1621455553,4693754552403884,11514006,Mizoram
622f88c6fc13ae1b940004e7,622f88c6fc13ae1b940004e6,447,1632945602,1635537602,1289797201456668,82417742,Jharkhand
622f88c6fc13ae1b940004ea,622f88c6fc13ae1b940004e9,5874,1635692551,1635951751,8346726952055891,05054105,Jammu and Kashmir
622f88c6fc13ae1b940004ed,622f88c6fc13ae1b940004ec,7867,1645356324,1647689124,4790319467074692,81868562,Telangana
622f88c6fc13ae1b940004f0,622f88c6fc13ae1b940004ef,7879,1638907577,1641153977,1790424651466646,74495295,Jammu and Kashmir
622f88c6fc13ae1b940004f3,622f88c6fc13ae1b940004f2,9849,1620021152,1622008352,9689579624752659,68216439,Delhi
622f88c6fc13ae1b940004f6,622f88c6fc13ae1b940004f5,3640,1628283168,1630011168,7027085533308685,49360390,Assam
622f88c6fc13ae1b940004f9,622f88c6fc13ae1b940004f8,3493,1634665057,1635788257,5878542610371463,56555575,Puducherry
622f88c6fc13ae1b940004fc,622f88c6fc13ae1b940004fb,5492,1644284038,1646271238,6243592994156309,80513039,Uttar Pradesh
622f88c6fc13ae1b940004ff,622f88c6fc13ae1b940004fe,3371,1646365123,1647142723,6596291932304000,22562868,Sikkim
622f88c6fc13ae1b94000502,622f88c6fc13ae1b94000501,7255,1626182599,1627564999,9368763487029319,41611067,Orissa
622f88c6fc13ae1b94000505,622f88c6fc13ae1b94000504,6033,1622276399,1623226799,4935676747353976,00415424,Bihar
622f88c6fc13ae1b94000508,622f88c6fc13ae1b94000507,9397,1621093963,1622130763,8162681620377760,72258479,Punjab
622f88c6fc13ae1b9400050b,622f88c6fc13ae1b9400050a,4386,1641787499,1642737899,4615158843910856,25594555,Chandigarh
622f88c6fc13ae1b9400050e,622f88c6fc13ae1b9400050d,5308,1646314233,1647955833,5433128198722170,50130559,Telangana
622f88c6fc13ae1b94000511,622f88c6fc13ae1b94000510,4025,1641987064,1643023864,8254547012886291,46437377,West Bengal
622f88c6fc13ae1b94000514,622f88c6fc13ae1b94000513,4441,1625839247,1626098447,8257169926356484,31805678,Arunachal Pradesh
622f88c6fc13ae1b94000517,622f88c6fc13ae1b94000516,8259,1643895974,1644414374,5971773596755795,79361224,Jammu and Kashmir
622f88c6fc13ae1b9400051a,622f88c6fc13ae1b94000519,6911,1646463454,1648709854,6847641098352887,34616925,Andaman and Nicobar
622f88c6fc13ae1b9400051d,622f88c6fc13ae1b9400051c,8915,1640629350,1640715750,6414006007522618,97216951,Chandigarh
622f88c6fc13ae1b94000520,622f88c6fc13ae1b9400051f,1142,1624389114,1624475514,2547525697285290,48200107,Orissa
622f88c6fc13ae1b94000523,622f88c6fc13ae1b94000522,6134,1622462817,1624018017,3936879066615363,67317276,Telangana
622f88c6fc13ae1b94000526,622f88c6fc13ae1b94000525,4620,1640266818,1642858818,9258667786761932,79016155,Manipur
622f88c6fc13ae1b94000529,622f88c6fc13ae1b94000528,1914,1626090015,1626694815,3422056758168482,72483331,Gujarat
622f88c6fc13ae1b9400052c,622f88c6fc13ae1b9400052b,6849,1639120799,1639293599,4535186078906414,01443756,Andhra Pradesh
622f88c6fc13ae1b9400052f,622f88c6fc13ae1b9400052e,8395,1625372687,1625891087,9435035969430886,75484542,Bihar
622f88c6fc13ae1b94000532,622f88c6fc13ae1b94000531,516,1630969445,1631747045,6032518090147356,73714934,Nagaland
622f88c6fc13ae1b94000535,622f88c6fc13ae1b94000534,4299,1645988625,1646679825,8102837332409054,75020264,Haryana
622f88c6fc13ae1b94000538,622f88c6fc13ae1b94000537,857,1623686629,1626019429,0869966141518116,98186749,Chandigarh
622f88c6fc13ae1b9400053b,622f88c6fc13ae1b9400053a,7512,1622179014,1622524614,1097021291014060,24987366,Goa
622f88c6fc13ae1b9400053e,622f88c6fc13ae1b9400053d,655,1627005528,1627783128,9720675138181811,24858002,Nagaland
622f88c6fc13ae1b94000541,622f88c6fc13ae1b94000540,8737,1635492124,1637824924,8813552114645955,89548651,Jharkhand
622f88c6fc13ae1b94000544,622f88c6fc13ae1b94000543,520,1634134817,1635085217,2328118187317050,13482680,Assam
622f88c6fc13ae1b94000547,622f88c6fc13ae1b94000546,5341,1617204748,1618932748,8692632064833458,24174776,Delhi
622f88c6fc13ae1b9400054a,622f88c6fc13ae1b94000549,6440,1621704578,1621963778,6612326802394541,30490907,Daman and Diu
622f88c6fc13ae1b9400054d,622f88c6fc13ae1b9400054c,1411,1646501328,1648056528,5249781897821456,90233376,Punjab
622f88c6fc13ae1b94000550,622f88c6fc13ae1b9400054f,590,1623543583,1624061983,0249501713849598,29164481,Orissa
622f88c6fc13ae1b94000553,622f88c6fc13ae1b94000552,5192,1645641893,1647715493,0317109862193775,48016524,Punjab
622f88c6fc13ae1b94000556,622f88c6fc13ae1b94000555,3890,1637070900,1638453300,7117085280527840,68144676,Manipur
622f88c6fc13ae1b94000559,622f88c6fc13ae1b94000558,7567,1640625983,1641317183,8169787073512191,58283188,Manipur
622f88c6fc13ae1b9400055c,622f88c6fc13ae1b9400055b,8081,1632755751,1634310951,5723853842552833,71430651,Meghalaya
622f88c6fc13ae1b9400055f,622f88c6fc13ae1b9400055e,615,1619790208,1621086208,3921964985689952,79526516,Nagaland
622f88c6fc13ae1b94000562,622f88c6fc13ae1b94000561,2786,1620494978,1620667778,2847948370840269,01706405,Tripura
622f88c6fc13ae1b94000565,622f88c6fc13ae1b94000564,7260,1623921683,1625044883,7161115507295254,21541285,Puducherry
622f88c6fc13ae1b94000568,622f88c6fc13ae1b94000567,8947,1624804082,1626877682,7588832509618817,32518756,Karnataka
622f88c6fc13ae1b9400056b,622f88c6fc13ae1b9400056a,1828,1630115315,1631756915,4476969568080166,13278242,Meghalaya
622f88c6fc13ae1b9400056e,622f88c6fc13ae1b9400056d,7921,1630003062,1631126262,9082512182374277,21767927,Manipur
622f88c6fc13ae1b94000571,622f88c6fc13ae1b94000570,3728,1631970254,1632229454,1630304169762634,13059632,Maharashtra
622f88c6fc13ae1b94000574,622f88c6fc13ae1b94000573,9870,1632042441,1632733641,2596759636186825,34837516,Lakshadweep
622f88c6fc13ae1b94000577,622f88c6fc13ae1b94000576,6230,1618401210,1620561210,6682570087210704,28851699,Tripura
622f88c6fc13ae1b9400057a,622f88c6fc13ae1b94000579,6467,1635197247,1635888447,8595066542419824,05741232,Mizoram
622f88c6fc13ae1b9400057d,622f88c6fc13ae1b9400057c,1736,1644191343,1644277743,1037262617777552,07030572,Mizoram
622f88c6fc13ae1b94000580,622f88c6fc13ae1b9400057f,3731,1620761906,1622835506,3202163835117827,65524926,Delhi
622f88c6fc13ae1b94000583,622f88c6fc13ae1b94000582,3686,1639956994,1642030594,1473033131416571,68198930,Assam
